pl_name,ra,dec,X,Y,Z
Kepler-1292 b,284.9057222,43.9491434,1238.950296815806,-41.090905137509914,-832.8546478437916
Kepler-1293 b,290.0258783,48.3359227,-303.6484489800891,-809.7470282966497,556.0758538155843
Kepler-1294 b,291.2681037,44.4881624,1271.5751174423779,704.3798439928346,-1153.5025990772772
Kepler-1295 b,291.3978451,45.588553,-28.99314782038504,817.2979389574056,-842.9352098206849
Kepler-1296 b,292.1251038,41.4077928,-56.27267601039383,-35.838280829644034,-1550.104956176131
Kepler-1297 b,289.9564415,47.0203466,-1147.6570134652923,119.25858721869227,860.6594272524571
Kepler-1298 b,284.4227535,49.1061907,216.37637400765632,-495.7971591486098,-58.989934060539944
Kepler-1299 b,286.1501263,37.4113438,-353.089200833792,104.50864361241626,-1355.8253439380926
Kepler-130 b,288.4505905,40.2452006,142.77408154076818,-96.7375113775461,265.5802535989249
Kepler-130 c,288.4505905,40.2452006,142.77408154076818,-96.7375113775461,265.5802535989249
Kepler-130 d,288.4505905,40.2452006,142.77408154076818,-96.7375113775461,265.5802535989249
Kepler-1300 b,289.0330532,40.0869182,-3.698894516383311,3.4721295190387673,777.0084382559559
Kepler-1301 b,286.6041816,42.4403309,-16.22382013940825,562.5834858124965,-642.674822558924
Kepler-1302 b,290.9892462,50.308064,585.9314949829081,24.96495743550131,-242.38979039418706
Kepler-1303 b,284.287147,42.3555784,-50.161763277489214,-896.0531158015293,24.226560966517823
Kepler-1304 b,285.2763652,39.4468274,-218.94943808488284,1224.6280641126446,-1785.4051121664322
Kepler-1305 b,297.3394624,46.3472165,-1007.2631068504407,989.8382359783046,-697.847299252033
Kepler-1306 b,294.4783627,46.9458638,805.332308212562,-144.9041652231788,746.3235935236142
Kepler-1307 b,292.8698348,46.7418679,607.7535499689194,-244.17050633110358,-774.9000779056543
Kepler-1308 b,285.9287514,38.5207097,-3.3624521881781138,-3.615149624729761,-112.59681005016544
Kepler-1309 b,298.7351131,40.7641262,,,
Kepler-131 b,288.5308924,40.942373,108.19479364477743,11.038060552464007,201.16082007042064
Kepler-131 c,288.5308924,40.942373,108.19479364477743,11.038060552464007,201.16082007042064
Kepler-1310 b,283.9200236,40.7400419,-522.889745296392,52.8139473311593,218.56021013939318
Kepler-1311 b,289.6512597,43.8244445,500.4023419948512,-79.65251693196046,702.696502220889
Kepler-1311 c,289.6512597,43.8244445,500.4023419948512,-79.65251693196046,702.696502220889
Kepler-1311 d,289.6512597,43.8244445,500.4023419948512,-79.65251693196046,702.696502220889
Kepler-1312 b,292.9712801,41.0357494,211.14136294030394,41.712340539912745,-207.70798809480866
Kepler-1312 c,292.9712801,41.0357494,211.14136294030394,41.712340539912745,-207.70798809480866
Kepler-1313 b,292.388582,42.2332767,6.754823912015747,37.49858415331896,-170.01680886434175
Kepler-1314 b,294.2373599,45.1968274,,,
Kepler-1315 b,295.8215678,46.0530562,-112.9108207682219,206.70018427276943,419.238804902468
Kepler-1315 c,295.8215678,46.0530562,-112.9108207682219,206.70018427276943,419.238804902468
Kepler-1316 b,298.8358277,40.2930714,256.4883041775294,-156.42024094146237,-742.3885887356768
Kepler-1317 b,291.6118842,42.1159787,-111.99233048906822,-367.8674453656726,-618.5115361581877
Kepler-1318 b,290.3763246,41.1507928,-441.5748677394678,-141.49157044927756,104.1750122470287
Kepler-1319 b,290.9564463,49.3667933,60.57475774187671,-76.12862014655899,-36.52225086291752
Kepler-132 b,283.23581,41.343037,-144.85151283629918,-79.57200436896552,308.0111016680093
Kepler-132 c,283.23581,41.343037,-144.85151283629918,-79.57200436896552,308.0111016680093
Kepler-132 d,283.23581,41.343037,-144.85151283629918,-79.57200436896552,308.0111016680093
Kepler-132 e,283.23581,41.343037,-144.85151283629918,-79.57200436896552,308.0111016680093
Kepler-1320 b,288.4335977,40.3808519,324.19240779278795,-160.56121644302198,536.9145316340876
Kepler-1321 b,294.528597,46.6408737,479.5801567236504,-251.516033982399,546.1942211729115
Kepler-1321 c,294.528597,46.6408737,479.5801567236504,-251.516033982399,546.1942211729115
Kepler-1321 d,294.528597,46.6408737,479.5801567236504,-251.516033982399,546.1942211729115
Kepler-1322 b,293.2045009,45.4353919,-136.45863751094333,-1154.0024150228976,-687.7656350603577
Kepler-1322 c,293.2045009,45.4353919,-136.45863751094333,-1154.0024150228976,-687.7656350603577
Kepler-1323 b,292.8722515,46.098729,156.3626317926161,-257.54979166251246,-354.7278056235277
Kepler-1324 b,291.1849503,40.3112023,-345.97494390305957,202.48132004789352,-267.031369153396
Kepler-1325 b,285.0171505,42.085312,-237.94832319445104,-703.4228824119372,-629.3028741490309
Kepler-1326 b,296.222199,39.268942,0.5337085719021557,552.3960341464724,427.2207144912444
Kepler-1327 b,289.0648073,50.4609183,25.458239739437232,5.039781619554943,677.5721713526881
Kepler-1328 b,284.6753857,44.4177225,690.0218428835686,321.00088601449505,-287.54217146441823
Kepler-1329 b,281.6476437,48.2709523,215.00321493361676,476.6636982930217,268.98485025522945
Kepler-133 b,297.2778906,48.3203542,-220.3664144758275,-560.9354692165343,-252.94861680960884
Kepler-133 c,297.2778906,48.3203542,-220.3664144758275,-560.9354692165343,-252.94861680960884
Kepler-1330 b,290.5767116,39.9568913,-1090.9096793953306,1329.9287469518924,35.454616519504434
Kepler-1331 b,297.0737928,41.2244613,-290.46838368556416,-117.28399257270459,-61.3131957599802
Kepler-1332 b,291.0286411,43.9137055,479.1357413071146,-32.91634916417974,-221.02779143081412
Kepler-1333 b,293.5275797,41.111394,878.5030260117593,243.7851111611726,-195.5934451363774
Kepler-1334 b,289.311532,51.3209059,169.48251872724677,299.20964362477514,1173.7018814877156
Kepler-1335 b,284.8384394,42.0703371,-180.11358186490696,-507.29538553707226,-311.3063491957507
Kepler-1336 b,296.2776587,46.8998006,-904.8372943752435,206.22785814802745,638.79357450695
Kepler-1336 c,296.2776587,46.8998006,-904.8372943752435,206.22785814802745,638.79357450695
Kepler-1337 b,287.0091176,46.7961229,513.731961576185,-174.6851420019952,-259.85000761944957
Kepler-1338 b,284.0422701,41.6990348,-474.32224754202275,-549.094869226617,202.27174215813872
Kepler-1339 b,283.7457695,48.373469,-98.73037927147664,-296.7186332966082,199.71911592159452
Kepler-134 b,284.7391156,49.5984448,239.63798918373632,-188.70143543509647,-138.03779777187682
Kepler-134 c,284.7391156,49.5984448,239.63798918373632,-188.70143543509647,-138.03779777187682
Kepler-1340 b,296.2328099,42.4727965,47.96111596546272,-781.474938511478,592.3568659809974
Kepler-1341 b,280.5116813,44.1593503,-370.6538874708312,-66.31988539843674,-292.7547580356272
Kepler-1342 b,297.0200549,43.4325382,752.0932433131295,-460.8628860684974,-123.89672224620293
Kepler-1343 b,294.294483,50.725385,-1337.423656550448,-662.4625754313197,926.5372756409394
Kepler-1344 b,287.0862799,46.9457998,783.7446633877546,-141.07166508923234,-308.36514329795256
Kepler-1345 b,292.4779428,46.022821,187.00327253871453,-368.38995363176747,-1290.5029323961242
Kepler-1346 b,291.841341,45.179185,98.91899180837052,252.10867658848738,-799.0542069530809
Kepler-1347 b,299.6595903,40.8438526,,,
Kepler-1348 b,292.0874126,49.788709,86.94138971333219,-44.90667594025881,-1209.8692398811993
Kepler-1349 b,286.3385562,48.7442697,-6.001717237638598,120.94324876022273,-248.3769520276032
Kepler-135 b,290.4950939,38.7954956,282.59026663051895,550.2901803873708,63.45943271041043
Kepler-135 c,290.4950939,38.7954956,282.59026663051895,550.2901803873708,63.45943271041043
Kepler-1350 b,288.250611,46.6794847,215.43220365956748,-102.58303568151763,243.17903671522984
Kepler-1350 c,288.250611,46.6794847,215.43220365956748,-102.58303568151763,243.17903671522984
Kepler-1351 b,293.6084289,42.1978746,42.62534956391068,196.48781115981296,-26.38482829544486
Kepler-1352 b,290.6937988,48.7014417,4.510722576362126,-667.6941227734284,-64.62011325168646
Kepler-1353 b,295.7353911,42.5762317,40.182191759105066,-241.71587336884411,540.4289032638534
Kepler-1354 b,291.2451266,37.7590079,891.0594005167455,53.434859719515245,-675.5191803476004
Kepler-1355 b,283.7414249,49.0679833,279.300547008516,-713.1176947760398,493.8274477983688
Kepler-1356 b,290.9953825,43.2438792,576.2030092470262,-524.4557494110277,-327.63795724608696
Kepler-1357 b,291.5480665,50.3532584,587.9210220200791,51.738264649321785,-826.6185335074107
Kepler-1358 b,286.1705469,43.0089,-86.68909705531692,127.42297932897517,-524.8382577467667
Kepler-1359 b,289.538818,41.8928154,-149.41089776009352,-261.7489276314754,535.9248757011524
Kepler-136 b,296.4673039,42.5987984,71.76353360102961,-378.66160216277046,168.97684875928337
Kepler-136 c,296.4673039,42.5987984,71.76353360102961,-378.66160216277046,168.97684875928337
Kepler-1360 b,300.3440482,45.6231826,100.7311833932722,-1434.8329427421477,479.7732464551353
Kepler-1361 b,283.5653603,46.9042278,-278.2067894755615,62.113713786690916,264.90591404935753
Kepler-1362 b,288.5385574,40.8771276,342.62769857215744,12.4850856396574,645.9467064795032
Kepler-1363 b,296.9964872,49.2563228,286.5635516737926,-455.41805287923535,-62.688003316326
Kepler-1364 b,295.1521334,49.5876179,-129.1857625726401,104.01205373585995,1043.8056051900537
Kepler-1365 b,292.1996573,42.0459944,9.469431461127044,24.74358137099901,-839.7101532271358
Kepler-1365 c,292.1996573,42.0459944,9.469431461127044,24.74358137099901,-839.7101532271358
Kepler-1366 b,285.0648845,41.5548464,-257.377537917995,-223.08361168330893,-317.7803761241428
Kepler-1367 b,288.4166786,47.8787308,167.4883890251422,157.55295378635228,329.1110884655182
Kepler-1368 b,294.7669795,41.6446434,586.2285706137288,608.3800364351139,1400.7558197856592
Kepler-1369 b,285.7972604,40.9361923,-107.77849054721838,-10.32292493339558,-1231.8108084426692
Kepler-137 b,282.1355875,43.0391951,-101.60412367394828,140.02982101894565,248.7258042882786
Kepler-137 c,282.1355875,43.0391951,-101.60412367394828,140.02982101894565,248.7258042882786
Kepler-1370 b,284.5656897,41.7784781,-575.3145177779778,-784.0693873735938,-249.93041315032184
Kepler-1370 c,284.5656897,41.7784781,-575.3145177779778,-784.0693873735938,-249.93041315032184
Kepler-1371 b,288.8314251,47.5519753,90.88938114919429,41.47335775628521,505.5573286450663
Kepler-1371 c,288.8314251,47.5519753,90.88938114919429,41.47335775628521,505.5573286450663
Kepler-1372 b,288.8865895,44.8394672,-118.98358500603395,-137.41764861852397,1290.4811756655995
Kepler-1373 b,285.7520229,39.2491731,4.669377325411525,225.15998962470385,-1684.4718660718547
Kepler-1374 b,291.3499783,45.1722521,292.58148002850464,730.7436875385168,-737.2148345407466
Kepler-1375 b,296.2935173,43.4032189,997.108717040653,-651.961365966205,792.4794566984201
Kepler-1376 b,286.9584368,42.541409,-98.83042222917521,756.4869267821205,-414.10300214529474
Kepler-1377 b,289.1954229,46.6516055,-171.566087252431,87.64332816272449,1129.7915448141096
Kepler-1378 b,297.373403,40.3663986,-396.9003272716318,203.76654403389753,-239.63455948621706
Kepler-1379 b,293.6704404,41.4102105,816.1014020441602,522.5267313529308,-66.45729627496507
Kepler-138 b,290.3814122,43.2930645,50.401965406108076,-41.53358177007692,14.324245261437603
Kepler-138 c,290.3814122,43.2930645,50.401965406108076,-41.53358177007692,14.324245261437603
Kepler-138 d,290.3814122,43.2930645,50.401965406108076,-41.53358177007692,14.324245261437603
Kepler-138 e,290.3814122,43.2930645,50.401965406108076,-41.53358177007692,14.324245261437603
Kepler-1380 b,288.1160421,42.4403832,-56.175018638628764,1944.4174703597007,1510.6814726609084
Kepler-1381 b,287.5357911,48.727783,-39.48415570117722,1192.5519964843093,95.73661123025762
Kepler-1382 b,295.3774182,39.0480365,10.99146881832423,48.72417908069672,736.5693763028219
Kepler-1383 b,297.9447714,42.1918449,-108.58680697296423,-486.37328002611736,-898.2262086624129
Kepler-1384 b,296.2151275,39.5270248,,,
Kepler-1385 b,282.6313559,46.481022,61.60696996513508,-46.14429390970858,684.4807063871773
Kepler-1386 b,280.8233646,42.6360518,-174.89287649380978,765.7209985754819,-285.9764885725537
Kepler-1387 b,292.4403029,43.2093456,-87.63284910157851,85.4780929046162,-438.594217421673
Kepler-1388 b,283.3360156,47.1744499,-253.15837262032954,-12.810629559469108,376.399559202075
Kepler-1388 c,283.3360156,47.1744499,-253.15837262032954,-12.810629559469108,376.399559202075
Kepler-1388 d,283.3360156,47.1744499,-253.15837262032954,-12.810629559469108,376.399559202075
Kepler-1388 e,283.3360156,47.1744499,-253.15837262032954,-12.810629559469108,376.399559202075
Kepler-1389 b,285.7174414,44.7583487,59.142648330465974,58.04728738037495,-490.136828064612
Kepler-139 b,282.3919451,43.8894167,-134.01774348365873,12.483546614818847,367.1431913293012
Kepler-139 c,282.3919451,43.8894167,-134.01774348365873,12.483546614818847,367.1431913293012
Kepler-139 d,282.3919451,43.8894167,-134.01774348365873,12.483546614818847,367.1431913293012
Kepler-139 e,282.3919451,43.8894167,-134.01774348365873,12.483546614818847,367.1431913293012
Kepler-1390 b,298.6624419,48.2488659,65.37511170709197,136.79367574269526,-707.3655326682858
Kepler-1391 b,294.8309749,46.6595768,427.6822354346959,-214.19695810107032,921.6172150810929
Kepler-1392 b,288.7669819,46.3944497,,,
Kepler-1393 b,284.4594558,40.1424756,-412.6476387957142,346.3208340605663,-78.84251408926202
Kepler-1394 b,283.4532068,45.0840729,188.6593548055201,372.3042430645461,485.71687815176887
Kepler-1395 b,292.3374945,47.6641732,71.25203216260078,42.73803150928583,-485.8406156461304
Kepler-1396 b,294.3363936,44.9182296,-522.9090496245124,-709.904346234424,599.9490616862938
Kepler-1397 b,299.6758812,47.0758234,1125.847734651392,-54.157166172387164,-406.6164559293011
Kepler-1398 b,294.8661073,48.6389923,20.36017544938118,365.19520704083504,769.7204568062823
Kepler-1398 c,294.8661073,48.6389923,20.36017544938118,365.19520704083504,769.7204568062823
Kepler-1399 b,293.3116962,46.0416516,591.9278809606415,-1113.614581452975,-574.1501874220373
Kepler-14 b,287.708814,47.33305,,,
Kepler-140 b,287.3694056,46.7681473,545.2646512467192,-202.59302933006896,-50.33742592405476
Kepler-140 c,287.3694056,46.7681473,545.2646512467192,-202.59302933006896,-50.33742592405476
Kepler-1400 b,286.2716827,45.4408055,-31.79255366279423,-281.94310990335845,-696.6762666250523
Kepler-1401 b,287.4660334,40.75842,1420.5316779671869,-117.15225597088428,14.689646444376281
Kepler-1402 b,291.8478341,48.9681664,127.00699210477973,-452.77396192433355,-1417.6831144370165
Kepler-1403 b,290.8676391,38.9600779,635.8077419385846,1986.028015146795,-577.8446576226523
Kepler-1404 b,296.0094827,50.4983929,602.9560727081266,143.030506146379,736.0586757758534
Kepler-1405 b,295.6848822,39.2561274,7.727361380581418,560.6996038082754,1423.8589579643544
Kepler-1406 b,292.0818824,38.9149472,17.13428443250193,46.226326779486136,-570.2760186247202
Kepler-1407 b,283.9424274,41.4715535,-1050.630604889551,-767.3972731305658,507.18600666933713
Kepler-1408 b,282.6998783,45.4257884,-2.951365433554988,-23.05803035726847,534.5427756336446
Kepler-1409 b,290.0847389,51.2086144,355.63259022323103,490.16022182025256,340.7939697474652
Kepler-141 b,297.9707271,47.7316041,-114.30457727800908,-79.50135289298893,-267.0677778963237
Kepler-141 c,297.9707271,47.7316041,-114.30457727800908,-79.50135289298893,-267.0677778963237
Kepler-1410 b,290.5102933,38.743501,,,
Kepler-1411 b,286.3615236,42.9638889,-399.70743373873523,648.459061647772,-1475.4418467634994
Kepler-1412 b,292.1801539,49.202481,-4.42292665257739,7.948225243283172,-755.6232547502148
Kepler-1413 b,294.3416065,46.4987624,779.9061899131385,-562.8412808149177,661.8073191237721
Kepler-1414 b,284.9285796,42.4223085,5.040880693035112,-466.39852753973685,-329.0890460887509
Kepler-1415 b,285.1568015,47.8732512,-508.43308956908294,-473.048352513475,-778.9342226501054
Kepler-1416 b,298.6634624,43.8940593,-199.1793923517965,17.620916824231404,-928.2985732255775
Kepler-1417 b,290.9498966,40.605197,-905.1382223050728,217.19729115923315,-342.5005682630385
Kepler-1418 b,282.9975322,41.67859,,,
Kepler-1419 b,292.2545917,37.971376,-124.66058104195845,-34.804891238296364,-1492.9803667430365
Kepler-142 b,295.1190067,48.4813635,22.01827461907488,101.64540452926296,538.7390220847952
Kepler-142 c,295.1190067,48.4813635,22.01827461907488,101.64540452926296,538.7390220847952
Kepler-142 d,295.1190067,48.4813635,22.01827461907488,101.64540452926296,538.7390220847952
Kepler-1420 b,296.2038586,42.7778165,294.4465204822207,-767.5261463525027,660.227959224077
Kepler-1421 b,286.5806115,48.5442312,75.25688223505821,496.4155553581774,-601.3527457954199
Kepler-1422 b,293.8902214,48.3360926,855.51773290382,2282.61040921142,371.68001566775166
Kepler-1423 b,288.2437481,41.1100655,,,
Kepler-1424 b,290.9916648,40.2293347,-500.0433684607058,350.51027092823114,-254.1198907470426
Kepler-1425 b,294.9510368,43.0124348,-171.4596839296601,250.1203239244839,808.8992276394214
Kepler-1426 b,292.5457096,49.4168981,-413.78524134960975,469.68262307403415,-1578.207465361744
Kepler-1427 b,295.3496546,45.1145372,,,
Kepler-1428 b,297.6422563,49.594958,867.6306478875122,-688.1249567170082,-1056.210398163884
Kepler-1429 b,285.3662532,49.0448172,206.45198123311278,-565.3476561467456,-1054.4070064421535
Kepler-143 b,298.0676519,49.412541,199.29773716915852,-228.2175173708599,-750.622408946958
Kepler-143 c,298.0676519,49.412541,199.29773716915852,-228.2175173708599,-750.622408946958
Kepler-1430 b,289.6975391,43.3719581,446.0973089649854,-312.01100988116144,685.7017166203802
Kepler-1431 b,292.6583919,49.8651522,-703.8987625848702,297.87768415121064,-1432.027763318924
Kepler-1432 b,295.5241011,49.8295211,418.8518478468311,-195.12469629544202,2122.1472096324765
Kepler-1433 b,287.3634559,49.4568649,,,
Kepler-1434 b,295.5384415,51.2030002,104.06381016100596,141.74767150010229,755.3300939854529
Kepler-1435 b,291.1732806,44.9210836,348.9076226742244,476.5211260351754,-383.5416793556986
Kepler-1436 b,297.711553,46.7679816,-1598.9896439290217,594.4059978580116,-1869.2113879168835
Kepler-1437 b,291.8649164,49.325869,370.2963743029054,-506.6112957406651,-2005.823134353098
Kepler-1438 b,289.289819,40.6816262,-296.58500309027113,47.58228681662973,1114.356010807697
Kepler-1439 b,285.7396971,40.9798688,-32.30449374050978,-4.524880824741938,-223.02006543513352
Kepler-144 b,281.9156128,42.7755535,-100.92671641380416,264.87393316700667,260.41638644979236
Kepler-144 c,281.9156128,42.7755535,-100.92671641380416,264.87393316700667,260.41638644979236
Kepler-1440 b,285.3469737,48.3122283,-213.27989218740493,-530.1968844049512,-957.8144777856573
Kepler-1441 b,293.7191177,43.1245756,-726.2920250614363,839.7514880029076,-21.980971977150947
Kepler-1442 b,291.2556226,48.8469171,73.01421705843028,-475.91713463671323,-372.3750091863374
Kepler-1443 b,283.4357392,47.0667983,-378.358211583028,21.62453902677405,456.9387446426185
Kepler-1444 b,285.3306799,42.0405016,-60.99749742577078,-156.80060450408988,-271.8179194974921
Kepler-1445 b,280.2495197,43.9150665,-304.8518593296953,20.526324114739662,-403.7838844364203
Kepler-1446 b,289.4240357,46.7260823,-54.27488900679113,22.806915925926944,140.21728365022693
Kepler-1447 b,289.6434285,50.727016,461.1586136767076,229.36194188554555,726.1906087676078
Kepler-1448 b,287.8674123,50.5955846,-666.614556263995,-228.4081434690561,307.67934084526405
Kepler-1449 b,288.2317293,50.5678345,-1367.1045144126447,-426.4207296147199,1405.4012232908497
Kepler-145 b,291.3877397,44.5290465,340.6675851073478,207.34444037382946,-402.83098441305566
Kepler-145 c,291.3877397,44.5290465,340.6675851073478,207.34444037382946,-402.83098441305566
Kepler-1450 b,294.5536825,45.0813011,-157.71353119571694,-309.10717010566106,368.02469578555116
Kepler-1451 b,293.4464227,40.4098813,921.1202430404104,-423.363206492467,-305.2689496977907
Kepler-1452 b,292.422792,38.2662824,-211.70291973884656,-134.85134599841928,-964.1838676603452
Kepler-1453 b,286.1255037,47.9475586,193.64454178245828,209.06398046241935,-1161.5961970973694
Kepler-1454 b,284.2233265,48.8317229,106.19241726214952,-770.0623141624931,70.78476657252831
Kepler-1455 b,294.0830662,50.5027572,-327.21843284560003,-79.13128522615852,120.66116419762373
Kepler-1456 b,286.9453381,43.8228023,-319.0161678595359,51.317322756898186,-180.90382630912146
Kepler-1457 b,283.7705481,42.027203,-285.53614643616913,-706.0652129184433,460.2568167988565
Kepler-1458 b,283.2115971,41.0380135,-240.96040367359015,-48.1703901490994,485.843081533888
Kepler-1459 b,282.4229401,46.0139761,63.79815669570524,-128.483225317104,432.2996361961742
Kepler-146 b,294.1107631,38.7102222,-354.55310690878434,-565.9157658878601,260.44074087954243
Kepler-146 c,294.1107631,38.7102222,-354.55310690878434,-565.9157658878601,260.44074087954243
Kepler-1460 b,285.5577888,44.0108221,177.69795720925265,5.070200534760565,-523.8777382120717
Kepler-1461 b,285.8305091,43.198377,26.159329949385274,-26.082116349060648,-678.1005617895868
Kepler-1462 b,296.397542,42.3969273,-13.136170488205474,-901.3084943107144,472.6817021085733
Kepler-1463 b,294.4872785,42.0069064,486.7753403778882,1136.742601439209,1148.225163882595
Kepler-1464 b,287.2356828,38.7540824,-554.3965617072454,-977.7159168366154,-251.39218609877474
Kepler-1464 c,287.2356828,38.7540824,-554.3965617072454,-977.7159168366154,-251.39218609877474
Kepler-1465 b,289.8194222,51.9048541,-17.548520706771093,255.50016276392972,252.28913820775054
Kepler-1466 b,289.8312418,44.6098415,368.63712008467803,267.3947502409645,438.13954379882983
Kepler-1467 b,295.0485389,45.3426781,-45.997659221213695,-215.36830881682178,823.9651979589619
Kepler-1468 b,293.5198289,41.2773671,1679.892814572608,784.0224894212372,-412.7728736594096
Kepler-1468 c,293.5198289,41.2773671,1679.892814572608,784.0224894212372,-412.7728736594096
Kepler-1468 d,293.5198289,41.2773671,1679.892814572608,784.0224894212372,-412.7728736594096
Kepler-1469 b,293.8213286,39.3913385,139.95182932468305,-1146.8574088689707,95.43615243200736
Kepler-147 b,287.9757213,39.087168,-164.33160914499254,-889.2313915392607,517.7531602385131
Kepler-147 c,287.9757213,39.087168,-164.33160914499254,-889.2313915392607,517.7531602385131
Kepler-1470 b,288.6949475,39.8830802,110.63927776567914,-157.23603611049987,558.4311241010358
Kepler-1471 b,289.6649171,50.0200612,565.7242315327399,-141.69712281143455,785.9317062745671
Kepler-1471 c,289.6649171,50.0200612,565.7242315327399,-141.69712281143455,785.9317062745671
Kepler-1472 b,294.8526163,49.0574468,-231.6524807837645,610.3217938026224,1327.2903132910585
Kepler-1473 b,290.6365144,48.9961494,193.51679659281695,-622.3600430381518,-25.55782218821207
Kepler-1474 b,294.6940261,45.866809,210.45843398381177,-648.7037808474776,964.0619597719171
Kepler-1475 b,295.9482766,44.753096,670.6014308693685,651.3011886688569,1259.3316906019993
Kepler-1476 b,284.5320743,43.9898971,978.992027155834,7.440433456881708,-216.8104202184127
Kepler-1477 b,281.2985305,42.6856727,-182.87303893445446,650.2042094088542,85.54942011424936
Kepler-1478 b,293.1650085,41.746184,956.7632463938942,1219.3353521127708,-1001.9934759457475
Kepler-1479 b,285.7119953,49.7067574,106.31866182507818,-66.46775599357598,-717.7990204680577
Kepler-148 b,289.7861626,46.8588176,-525.8124279238284,142.7370824344147,573.6604470485655
Kepler-148 c,289.7861626,46.8588176,-525.8124279238284,142.7370824344147,573.6604470485655
Kepler-148 d,289.7861626,46.8588176,-525.8124279238284,142.7370824344147,573.6604470485655
Kepler-1480 b,291.9998055,49.3018321,47.87184885793383,-68.91217479209408,-493.8139264098847
Kepler-1481 b,289.4390075,49.7312226,158.390643659953,-93.71239874028151,420.5724243211011
Kepler-1482 b,285.3138209,48.72527,9.38172590105653,-306.65840449693957,-477.4855173788089
Kepler-1483 b,295.4097409,42.1507935,-32.7890511443138,-122.90713796678438,1267.4124040587062
Kepler-1484 b,292.6842738,38.1262604,-1293.6113560403533,-588.8186759962001,-2504.6522822981874
Kepler-1485 b,298.0954404,44.7370612,156.24516221950242,146.95401748503582,-577.0868233013202
Kepler-1486 b,290.5903907,45.4396955,200.18240802174225,1757.7352033299696,12.259612276383903
Kepler-1487 b,295.4980737,38.6444499,111.23321021396923,154.0239010480999,996.6732439728781
Kepler-1487 c,295.4980737,38.6444499,111.23321021396923,154.0239010480999,996.6732439728781
Kepler-1488 b,286.6464265,49.9377735,-591.7608420653223,201.17917895526693,-655.6408882749956
Kepler-1488 c,286.6464265,49.9377735,-591.7608420653223,201.17917895526693,-655.6408882749956
Kepler-1489 b,281.2957984,44.4654063,-1127.591461399794,-591.4996427865682,157.74337152996137
Kepler-149 b,285.8537014,38.3840916,13.808535725963468,11.28061993082642,-570.7555528517274
Kepler-149 c,285.8537014,38.3840916,13.808535725963468,11.28061993082642,-570.7555528517274
Kepler-149 d,285.8537014,38.3840916,13.808535725963468,11.28061993082642,-570.7555528517274
Kepler-1490 b,295.6935734,42.6094543,63.55539276677567,-316.85760439832626,800.1205515328392
Kepler-1491 b,293.6297645,45.7406293,382.8137991096393,-2017.2968657361348,-225.0088860521104
Kepler-1491 c,293.6297645,45.7406293,382.8137991096393,-2017.2968657361348,-225.0088860521104
Kepler-1492 b,288.5970695,41.0363254,135.41737483009345,26.833631281222615,301.44565453061244
Kepler-1493 b,288.5493683,38.5651973,-165.13396698259857,-194.1899221591751,493.0544185801436
Kepler-1494 b,282.6573891,43.1625334,-75.30262385517723,80.66464146096033,1280.734773814821
Kepler-1495 b,286.1306907,38.7795494,-155.31357213367767,-290.93161189484886,-1314.8099418210002
Kepler-1496 b,293.9739359,45.3507167,-255.61161325234812,-1245.757596302358,304.5084399905904
Kepler-1497 b,296.196155,45.6343124,,,
Kepler-1498 b,284.7780883,44.9167513,,,
Kepler-1499 b,283.986348,41.6505091,-202.3201330464579,-212.4450859217121,99.7619486216059
Kepler-15 b,296.2005506,49.1400304,247.67791873679883,-518.8865103588496,464.91132883790146
Kepler-150 b,288.2341025,40.520897,602.3350098376027,-199.4787636959776,625.6562244733602
Kepler-150 c,288.2341025,40.520897,602.3350098376027,-199.4787636959776,625.6562244733602
Kepler-150 d,288.2341025,40.520897,602.3350098376027,-199.4787636959776,625.6562244733602
Kepler-150 e,288.2341025,40.520897,602.3350098376027,-199.4787636959776,625.6562244733602
Kepler-150 f,288.2341025,40.520897,602.3350098376027,-199.4787636959776,625.6562244733602
Kepler-1500 b,288.883474,39.7446547,79.36202798294264,-154.41535838462858,1205.3809016279383
Kepler-1501 b,289.918589,42.001428,-232.44637066270636,-534.7063712696787,470.2644627115129
Kepler-1502 b,296.1079271,39.3199201,-54.200817981760366,1082.8540590566108,1056.7619970999767
Kepler-1503 b,293.7271604,42.8067119,-471.81554365385017,1131.019212321542,-14.403437998620273
Kepler-1504 b,289.7119947,50.1282265,1527.538407415189,-210.99037685679005,1885.7129045391025
Kepler-1505 b,292.0020614,41.7869639,-47.85633571224352,-66.39515414929652,-488.33697027942526
Kepler-1506 b,290.1498822,41.4645625,-1731.293851343605,-1246.097742577513,1023.6760506346991
Kepler-1507 b,288.5616269,46.5361247,119.56808074669772,-79.67104188124094,286.46491519226004
Kepler-1508 b,298.1188802,40.3750316,-367.4789897901044,184.67075253278358,-1191.2856851409824
Kepler-1509 b,283.7977792,46.9310139,-1709.5236781523304,333.87642069679924,988.890333221648
Kepler-151 b,292.1627933,41.0231947,-3.402366085332519,-0.6278840757344403,-649.9097908383968
Kepler-151 c,292.1627933,41.0231947,-3.402366085332519,-0.6278840757344403,-649.9097908383968
Kepler-1510 b,298.9591432,48.2578295,348.99820139639075,747.4056870736729,-1482.1771341010544
Kepler-1511 b,288.4211892,43.179773,-583.4826894049957,603.8183801076071,1213.4029318445453
Kepler-1512 b,289.2744976,44.4704056,,,
